PLOTID,QuadrantID,Landscape_type,Landscape_type_2,Plot_type,Plot_type_2,Landscape_Plot,BIN_Richness,RL_Richness,BIN_Coleoptera,BIN_Diptera,BIN_Hemiptera,BIN_Hymenoptera,BIN_Lepidoptera,BIN_Orthoptera,BIN_Rest,Visit,Date start,Date end,Day start,Day end,Day mean,Duration,Biomass,Biomass_per_day,Excluded,Average_temperature,Average_humidity,Long-Term Mean Annual Precipitation,Long-Term Mean Annual Average Near Surface Temperature,point_x,point_y,Elevation
7545_2_F,7545_2,Agricultural,b,forest,a,b_a,490,4,26,300,17,115,18,2,7,5,16.05.2019,29.05.2019,136,149,1425,13,"34,73","2,671538462",0,1368174107,8558727976,8465,9320833333,3819273272,5379712219,393
7545_2_F,7545_2,Agricultural,b,forest,a,b_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,29.05.2019,12.06.2019,149,163,156,14,"54,31","3,88",0,1847751667,7874508611,8465,9320833333,3819273272,5379712219,393
7545_2_F,7545_2,Agricultural,b,forest,a,b_a,440,10,28,260,16,86,28,3,11,7,12.06.2019,26.06.2019,163,177,170,14,"67,3","4,81",0,2114384722,7927381944,8465,9320833333,3819273272,5379712219,393
7545_2_F,7545_2,Agricultural,b,forest,a,b_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,26.06.2019,13.07.2019,177,194,1855,17,"84,22","4,95",0,1984981019,7420075,8465,9320833333,3819273272,5379712219,393
7545_2_F,7545_2,Agricultural,b,forest,a,b_a,398,9,11,233,10,89,30,6,10,9,13.07.2019,30.07.2019,194,211,2025,17,"63,54","3,74",0,2052008333,8062683565,8465,9320833333,3819273272,5379712219,393
7545_2_F,7545_2,Agricultural,b,forest,a,b_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,30.07.2019,14.08.2019,211,226,2185,15,"37,56","2,5",0,192051901,8650323177,8465,9320833333,3819273272,5379712219,393
7545_2_U,7545_2,Agricultural,b,settlement,d,b_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,18.04.2019,29.04.2019,108,119,1135,11,"18,96","1,72",0,1338593403,5763066667,8344,9409444444,3817884924,5379850136,342
7545_2_U,7545_2,Agricultural,b,settlement,d,b_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,29.04.2019,16.05.2019,119,136,1275,17,"12,24","0,72",0,9921125,7817722685,8344,9409444444,3817884924,5379850136,342
7545_2_U,7545_2,Agricultural,b,settlement,d,b_d,261,2,18,185,6,42,5,0,2,5,16.05.2019,29.05.2019,136,149,1425,13,"11,74","0,903076923",0,1456420536,8052019048,8344,9409444444,3817884924,5379850136,342
7545_2_U,7545_2,Agricultural,b,settlement,d,b_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,29.05.2019,12.06.2019,149,163,156,14,"39,81","2,84",0,1995292222,7186547778,8344,9409444444,3817884924,5379850136,342
7545_2_U,7545_2,Agricultural,b,settlement,d,b_d,301,5,22,186,11,56,18,2,3,7,12.06.2019,26.06.2019,163,177,170,14,"54,5","3,89",0,2242971667,7345709444,8344,9409444444,3817884924,5379850136,342
7545_2_U,7545_2,Agricultural,b,settlement,d,b_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,26.06.2019,13.07.2019,177,194,1855,17,"68,49","4,03",0,2058271759,9136452546,8344,9409444444,3817884924,5379850136,342
7545_2_U,7545_2,Agricultural,b,settlement,d,b_d,359,10,19,212,15,62,35,7,5,9,13.07.2019,30.07.2019,194,211,2025,17,"55,47","3,26",0,2138291898,7809784259,8344,9409444444,3817884924,5379850136,342
7545_2_U,7545_2,Agricultural,b,settlement,d,b_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,30.07.2019,14.08.2019,211,226,2185,15,"45,49","3,03",0,199956901,8166690365,8344,9409444444,3817884924,5379850136,342
7546_3_A,7546_3,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,11.04.2019,30.04.2019,101,120,1105,19,"33,34","1,75",0,1195170417,6066935417,7781333333,9576944444,3826383385,5375878439,304
7546_3_A,7546_3,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,30.04.2019,16.05.2019,120,136,128,16,"14,24","0,89",0,1012577206,8134680637,7781333333,9576944444,3826383385,5375878439,304
7546_3_A,7546_3,Agricultural,b,arable field,c,b_c,480,7,54,292,8,95,15,2,9,5,16.05.2019,30.05.2019,136,150,143,14,"29,14","2,081428571",0,1468163611,8290658889,7781333333,9576944444,3826383385,5375878439,304
7546_3_A,7546_3,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,30.05.2019,12.06.2019,150,163,1565,13,"37,78","2,91",0,2083458036,7391075298,7781333333,9576944444,3826383385,5375878439,304
7546_3_A,7546_3,Agricultural,b,arable field,c,b_c,331,3,24,193,10,65,30,1,4,7,12.06.2019,26.06.2019,163,177,170,14,"79,5","5,68",0,23055925,7511320833,7781333333,9576944444,3826383385,5375878439,304
7546_3_A,7546_3,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,26.06.2019,13.07.2019,177,194,1855,17,"71,88","4,23",0,2077074074,7480921065,7781333333,9576944444,3826383385,5375878439,304
7546_3_A,7546_3,Agricultural,b,arable field,c,b_c,470,7,28,275,21,89,33,6,6,9,13.07.2019,30.07.2019,194,211,2025,17,"72,17","4,25",0,2164585185,8039872917,7781333333,9576944444,3826383385,5375878439,304
7546_3_A,7546_3,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,30.07.2019,14.08.2019,211,226,2185,15,"70,73","4,72",0,2047740885,8293288542,7781333333,9576944444,3826383385,5375878439,304
7546_3_G,7546_3,Agricultural,b,meadow,b,b_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12.04.2019,30.04.2019,102,120,111,18,"72,86","4,05",0,121214693,5996286842,7843,9565833333,3821665646,5375248042,312
7546_3_G,7546_3,Agricultural,b,meadow,b,b_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,30.04.2019,16.05.2019,120,136,128,16,"11,26","0,70375",0,1033358333,7763161029,7843,9565833333,3821665646,5375248042,312
7546_3_G,7546_3,Agricultural,b,meadow,b,b_b,376,2,21,263,12,57,13,0,6,5,16.05.2019,30.05.2019,136,150,143,14,"19,1","1,364285714",0,14890525,8010061111,7843,9565833333,3821665646,5375248042,312
7546_3_G,7546_3,Agricultural,b,meadow,b,b_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,30.05.2019,12.06.2019,150,163,1565,13,"41,53","3,19",0,2087148214,6986260119,7843,9565833333,3821665646,5375248042,312
7546_3_G,7546_3,Agricultural,b,meadow,b,b_b,506,9,26,321,31,72,33,6,13,7,12.06.2019,26.06.2019,163,177,170,14,"48,5","3,46",0,2299242222,7215453056,7843,9565833333,3821665646,5375248042,312
7546_3_G,7546_3,Agricultural,b,meadow,b,b_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,26.06.2019,13.07.2019,177,194,1855,17,"35,99","2,12",0,2117680556,7066676852,7843,9565833333,3821665646,5375248042,312
7546_3_G,7546_3,Agricultural,b,meadow,b,b_b,496,16,17,293,15,104,40,8,10,9,13.07.2019,30.07.2019,194,211,2025,17,"21,06","1,24",0,21896625,7730126389,7843,9565833333,3821665646,5375248042,312
7546_3_G,7546_3,Agricultural,b,meadow,b,b_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,30.07.2019,14.08.2019,211,226,2185,15,"40,25","2,68",0,2065350521,805391901,7843,9565833333,3821665646,5375248042,312
7546_3_U,7546_3,Agricultural,b,settlement,d,b_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12.04.2019,30.04.2019,102,120,111,18,"10,44","0,58",0,1235847807,5605986623,7839333333,9562222222,382571498,537285652,309
7546_3_U,7546_3,Agricultural,b,settlement,d,b_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,30.04.2019,16.05.2019,120,136,128,16,"10,53","0,658125",0,1017501716,7761028922,7839333333,9562222222,382571498,537285652,309
7546_3_U,7546_3,Agricultural,b,settlement,d,b_d,309,3,23,215,4,45,11,1,5,5,16.05.2019,30.05.2019,136,150,143,14,"17,35","1,239285714",0,1490635278,7836362222,7839333333,9562222222,382571498,537285652,309
7546_3_U,7546_3,Agricultural,b,settlement,d,b_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,30.05.2019,12.06.2019,150,163,1565,13,"31,85","2,45",0,2107309524,6782604464,7839333333,9562222222,382571498,537285652,309
7546_3_U,7546_3,Agricultural,b,settlement,d,b_d,415,8,27,248,17,77,28,7,3,7,12.06.2019,26.06.2019,163,177,170,14,43,"3,07",0,2298730556,7123187778,7839333333,9562222222,382571498,537285652,309
7546_3_U,7546_3,Agricultural,b,settlement,d,b_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,26.06.2019,13.07.2019,177,194,1855,17,"21,29","1,25",0,211265463,7103007407,7839333333,9562222222,382571498,537285652,309
7546_3_U,7546_3,Agricultural,b,settlement,d,b_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,13.07.2019,30.07.2019,194,211,2025,17,NA,NA,1,2178582176,7705027778,7839333333,9562222222,382571498,537285652,309
7546_3_U,7546_3,Agricultural,b,settlement,d,b_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,30.07.2019,14.08.2019,211,226,2185,15,"16,27","1,08",0,2039761198,8069277344,7839333333,9562222222,382571498,537285652,309
7730_2_A,7730_2,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,17.04.2019,06.05.2019,107,126,1165,19,"34,49","1,82",0,1044000833,6945209375,9357666667,8688055556,36317659,5349360165,553
7730_2_A,7730_2,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,998599537,8268962731,9357666667,8688055556,36317659,5349360165,553
7730_2_A,7730_2,Urban,c,arable field,c,c_c,542,7,31,324,15,133,20,1,8,5,23.05.2019,05.06.2019,143,156,1495,13,"30,96","2,381538462",0,1584323214,7940637202,9357666667,8688055556,36317659,5349360165,553
7730_2_A,7730_2,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,05.06.2019,20.06.2019,156,171,1635,15,"41,92","2,79",0,1821773958,7905852083,9357666667,8688055556,36317659,5349360165,553
7730_2_A,7730_2,Urban,c,arable field,c,c_c,364,9,18,212,17,73,24,7,5,7,20.06.2019,01.07.2019,171,182,1765,11,"48,6","4,42",0,2164586111,7734678472,9357666667,8688055556,36317659,5349360165,553
7730_2_A,7730_2,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,01.07.2019,15.07.2019,182,196,189,14,"69,47","4,96",0,17809225,8132614722,9357666667,8688055556,36317659,5349360165,553
7730_2_A,7730_2,Urban,c,arable field,c,c_c,469,9,20,303,16,80,25,6,7,9,15.07.2019,27.07.2019,196,208,202,12,"54,43","4,54",0,2131508333,778178141,9357666667,8688055556,36317659,5349360165,553
7730_2_A,7730_2,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,13.08.2019,210,225,2175,15,"29,93",2,0,1873770833,9024114063,9357666667,8688055556,36317659,5349360165,553
7730_2_F,7730_2,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,17.04.2019,06.05.2019,107,126,1165,19,"14,46","0,76",0,1073142708,6612681875,9431,8679444444,3631208514,5348947116,593
7730_2_F,7730_2,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,06.05.2019,23.05.2019,126,143,1345,17,NA,NA,1,9691465278,822147338,9431,8679444444,3631208514,5348947116,593
7730_2_F,7730_2,Urban,c,forest,a,c_a,372,4,29,216,5,86,26,2,6,5,23.05.2019,05.06.2019,143,156,1495,13,"41,14","3,164615385",0,1574187798,7714534226,9431,8679444444,3631208514,5348947116,593
7730_2_F,7730_2,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,05.06.2019,20.06.2019,156,171,1635,15,"29,1","1,94",0,1787584896,7718104688,9431,8679444444,3631208514,5348947116,593
7730_2_F,7730_2,Urban,c,forest,a,c_a,475,8,21,298,11,93,32,3,12,7,20.06.2019,01.07.2019,171,182,1765,11,"35,9","3,26",0,2125972222,7554938889,9431,8679444444,3631208514,5348947116,593
7730_2_F,7730_2,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,01.07.2019,15.07.2019,182,196,189,14,"17,67","1,26",0,1699138889,8039314722,9431,8679444444,3631208514,5348947116,593
7730_2_F,7730_2,Urban,c,forest,a,c_a,485,4,17,319,11,96,17,3,15,9,15.07.2019,27.07.2019,196,208,202,12,"23,39","1,95",0,2082465705,7547370192,9431,8679444444,3631208514,5348947116,593
7730_2_F,7730_2,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,13.08.2019,210,225,2175,15,"17,13","1,14",0,1809961198,8860450781,9431,8679444444,3631208514,5348947116,593
7730_2_U,7730_2,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,18.04.2019,06.05.2019,108,126,117,18,"15,77","0,88",0,1173652193,6378544956,885,88975,3636684989,5349848396,524
7730_2_U,7730_2,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1138971272,7457237939,885,88975,3636684989,5349848396,524
7730_2_U,7730_2,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,24.05.2019,05.06.2019,144,156,150,12,"26,54","2,211666667",0,1788766346,6944071795,885,88975,3636684989,5349848396,524
7730_2_U,7730_2,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,05.06.2019,20.06.2019,156,171,1635,15,"29,69","1,98",0,1971836719,7083714063,885,88975,3636684989,5349848396,524
7730_2_U,7730_2,Urban,c,settlement,d,c_d,380,9,36,209,16,73,36,0,3,7,20.06.2019,02.07.2019,171,183,177,12,"47,3","3,94",0,2315075641,6931406731,885,88975,3636684989,5349848396,524
7730_2_U,7730_2,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,02.07.2019,16.07.2019,183,197,190,14,"40,55","2,9",0,1896821667,6957614722,885,88975,3636684989,5349848396,524
7730_2_U,7730_2,Urban,c,settlement,d,c_d,398,13,22,190,23,104,35,6,8,9,16.07.2019,27.07.2019,197,208,2025,11,"48,17","4,38",0,23923,6373371528,885,88975,3636684989,5349848396,524
7730_2_U,7730_2,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,13.08.2019,210,225,2175,15,"29,15","1,94",0,2034070573,7707983854,885,88975,3636684989,5349848396,524
7835_1_F,7835_1,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,17.04.2019,02.05.2019,107,122,1145,15,"53,15","3,54",0,1235340365,6167490104,9457666667,9789722222,3687213718,5342494493,509
7835_1_F,7835_1,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,02.05.2019,16.05.2019,122,136,129,14,"18,84","1,35",0,8940130556,7831399167,9457666667,9789722222,3687213718,5342494493,509
7835_1_F,7835_1,Urban,c,forest,a,c_a,502,11,24,297,23,122,26,0,8,5,16.05.2019,27.05.2019,136,147,1415,11,"35,64","3,24",0,1358985069,8029897222,9457666667,9789722222,3687213718,5342494493,509
7835_1_F,7835_1,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,27.05.2019,12.06.2019,147,163,155,16,55,"3,44",0,1739960539,7607511029,9457666667,9789722222,3687213718,5342494493,509
7835_1_F,7835_1,Urban,c,forest,a,c_a,403,11,25,195,22,102,45,0,6,7,12.06.2019,25.06.2019,163,176,1695,13,"41,3","3,18",0,2007320238,7792319643,9457666667,9789722222,3687213718,5342494493,509
7835_1_F,7835_1,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,25.06.2019,09.07.2019,176,190,183,14,NA,NA,1,2173059444,6786165,9457666667,9789722222,3687213718,5342494493,509
7835_1_F,7835_1,Urban,c,forest,a,c_a,511,13,23,268,25,114,56,4,13,9,09.07.2019,01.08.2019,190,213,2015,23,"34,78","1,51",0,2011185417,7573004167,9457666667,9789722222,3687213718,5342494493,509
7835_1_F,7835_1,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,01.08.2019,14.08.2019,213,226,2195,13,"7,08","0,54",0,1914603571,8186471131,9457666667,9789722222,3687213718,5342494493,509
7835_1_G,7835_1,Urban,c,meadow,b,c_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,9422333333,9816944444,368778302,5342336207,503
7835_1_G,7835_1,Urban,c,meadow,b,c_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,02.05.2019,16.05.2019,122,136,129,14,"10,64","0,76",0,8914711111,7864227778,9422333333,9816944444,368778302,5342336207,503
7835_1_G,7835_1,Urban,c,meadow,b,c_b,400,7,13,255,19,88,16,0,4,5,16.05.2019,27.05.2019,136,147,1415,11,"19,34","1,758181818",0,1340173611,8341486458,9422333333,9816944444,368778302,5342336207,503
7835_1_G,7835_1,Urban,c,meadow,b,c_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,27.05.2019,12.06.2019,147,163,155,16,"31,29","1,96",0,1713358824,806514951,9422333333,9816944444,368778302,5342336207,503
7835_1_G,7835_1,Urban,c,meadow,b,c_b,450,9,11,260,19,103,44,1,4,7,12.06.2019,25.06.2019,163,176,1695,13,"49,2","3,78",0,2012845238,8044976488,9422333333,9816944444,368778302,5342336207,503
7835_1_G,7835_1,Urban,c,meadow,b,c_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,25.06.2019,09.07.2019,176,190,183,14,"66,06","4,72",0,2194756111,7058906389,9422333333,9816944444,368778302,5342336207,503
7835_1_G,7835_1,Urban,c,meadow,b,c_b,488,10,14,280,18,101,50,8,6,9,09.07.2019,01.08.2019,190,213,2015,23,"47,18","2,05",0,2028848264,7749382986,9422333333,9816944444,368778302,5342336207,503
7835_1_G,7835_1,Urban,c,meadow,b,c_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,9422333333,9816944444,368778302,5342336207,503
7835_1_U,7835_1,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,9579666667,9894166667,368756681,534035237,510
7835_1_U,7835_1,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,02.05.2019,16.05.2019,NA,NA,NA,NA,NA,NA,1,8937533333,74636225,9579666667,9894166667,368756681,534035237,510
7835_1_U,7835_1,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,1359573264,7802863194,9579666667,9894166667,368756681,534035237,510
7835_1_U,7835_1,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,27.05.2019,12.06.2019,147,163,155,16,NA,NA,1,1758371324,7312863971,9579666667,9894166667,368756681,534035237,510
7835_1_U,7835_1,Urban,c,settlement,d,c_d,448,11,19,250,14,122,35,0,5,7,25.06.2019,09.07.2019,176,190,183,14,"53,3","3,81",0,2212717778,6502465,9579666667,9894166667,368756681,534035237,510
7835_1_U,7835_1,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,1,2043794345,7446505357,9579666667,9894166667,368756681,534035237,510
7835_1_U,7835_1,Urban,c,settlement,d,c_d,403,8,20,245,19,72,33,2,6,9,09.07.2019,01.08.2019,190,213,2015,23,"74,03","3,22",0,2050375,7185060069,9579666667,9894166667,368756681,534035237,510
7835_1_U,7835_1,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,01.08.2019,14.08.2019,213,226,2195,13,"28,94","2,23",0,1961181845,7702564583,9579666667,9894166667,368756681,534035237,510
7837_4_A,7837_4,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,15.04.2019,01.05.2019,105,121,113,16,5,"0,31",0,1258075245,5788404412,1040533333,8849166667,371997651,5334095938,569
7837_4_A,7837_4,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,01.05.2019,15.05.2019,121,135,128,14,"2,42","0,17",0,8810377778,7773196111,1040533333,8849166667,371997651,5334095938,569
7837_4_A,7837_4,Semi-natural,a,arable field,c,a_c,191,3,25,89,4,46,11,2,13,5,15.05.2019,29.05.2019,135,149,142,14,"8,27","0,590714286",0,1259050278,8239565833,1040533333,8849166667,371997651,5334095938,569
7837_4_A,7837_4,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,29.05.2019,13.06.2019,149,164,1565,15,"16,99","1,13",0,1789728385,7286001302,1040533333,8849166667,371997651,5334095938,569
7837_4_A,7837_4,Semi-natural,a,arable field,c,a_c,219,6,20,87,10,57,34,2,6,7,13.06.2019,27.06.2019,164,178,171,14,21,"1,5",0,2113011111,7455063333,1040533333,8849166667,371997651,5334095938,569
7837_4_A,7837_4,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,27.06.2019,11.07.2019,178,192,185,14,"11,44","0,82",0,1973996944,7177675278,1040533333,8849166667,371997651,5334095938,569
7837_4_A,7837_4,Semi-natural,a,arable field,c,a_c,324,7,15,176,13,62,19,6,25,9,11.07.2019,30.07.2019,192,211,2015,19,"12,33","0,65",0,1993093542,7885434583,1040533333,8849166667,371997651,5334095938,569
7837_4_A,7837_4,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,30.07.2019,13.08.2019,211,225,218,14,"13,03","0,93",0,1910879444,837479,1040533333,8849166667,371997651,5334095938,569
7837_4_F,7837_4,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,15.04.2019,01.05.2019,105,121,113,16,"14,4","0,9",0,1165357843,6343476716,1022833333,8914722222,3720282483,5335756666,557
7837_4_F,7837_4,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,01.05.2019,15.05.2019,121,135,128,14,"8,34","0,6",0,7975291667,8319105556,1022833333,8914722222,3720282483,5335756666,557
7837_4_F,7837_4,Semi-natural,a,forest,a,a_a,351,6,17,227,8,78,13,0,5,5,15.05.2019,29.05.2019,135,149,142,14,"21,62","1,544285714",0,1180164722,8626695,1022833333,8914722222,3720282483,5335756666,557
7837_4_F,7837_4,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,29.05.2019,13.06.2019,149,164,1565,15,"66,26","4,42",0,168296875,7915598698,1022833333,8914722222,3720282483,5335756666,557
7837_4_F,7837_4,Semi-natural,a,forest,a,a_a,269,7,8,158,8,61,30,2,1,7,13.06.2019,27.06.2019,164,178,171,14,65,"4,64",0,1999375,8073205556,1022833333,8914722222,3720282483,5335756666,557
7837_4_F,7837_4,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,27.06.2019,11.07.2019,178,192,185,14,"74,46","5,32",0,1876705833,7749481944,1022833333,8914722222,3720282483,5335756666,557
7837_4_F,7837_4,Semi-natural,a,forest,a,a_a,384,8,14,233,18,70,24,9,8,9,11.07.2019,30.07.2019,192,211,2015,19,"68,6","3,61",0,1882925,8354887917,1022833333,8914722222,3720282483,5335756666,557
7837_4_F,7837_4,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,30.07.2019,13.08.2019,211,225,218,14,"30,2","2,16",0,1826978333,8749474722,1022833333,8914722222,3720282483,5335756666,557
7837_4_U,7837_4,Semi-natural,a,settlement,d,a_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,15.04.2019,29.04.2019,105,119,112,14,"49,75","3,553571429",0,1225202222,5429363611,10736,8765277778,3721707499,5333089328,595
7837_4_U,7837_4,Semi-natural,a,settlement,d,a_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,29.04.2019,15.05.2019,119,135,127,16,NA,NA,1,7972708333,7711252696,10736,8765277778,3721707499,5333089328,595
7837_4_U,7837_4,Semi-natural,a,settlement,d,a_d,295,4,10,192,11,69,10,0,2,5,15.05.2019,29.05.2019,135,149,142,14,"31,02","2,215714286",0,1207629167,8031011389,10736,8765277778,3721707499,5333089328,595
7837_4_U,7837_4,Semi-natural,a,settlement,d,a_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,29.05.2019,13.06.2019,149,164,1565,15,"50,11","3,34",0,1763991927,711423151,10736,8765277778,3721707499,5333089328,595
7837_4_U,7837_4,Semi-natural,a,settlement,d,a_d,336,5,21,206,10,63,21,6,5,7,13.06.2019,27.06.2019,164,178,171,14,"75,2","5,37",0,2124641389,7131548889,10736,8765277778,3721707499,5333089328,557
7837_4_U,7837_4,Semi-natural,a,settlement,d,a_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,27.06.2019,11.07.2019,178,192,185,14,"52,93","3,78",0,2033506667,6400249722,10736,8765277778,3721707499,5333089328,557
7837_4_U,7837_4,Semi-natural,a,settlement,d,a_d,379,7,26,230,14,61,25,11,5,9,11.07.2019,30.07.2019,192,211,2015,19,"61,55","3,24",0,2018869167,727549375,10736,8765277778,3721707499,5333089328,557
7837_4_U,7837_4,Semi-natural,a,settlement,d,a_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,30.07.2019,13.08.2019,211,225,218,14,"36,33","2,6",0,1914784444,7907889444,10736,8765277778,3721707499,5333089328,557
7935_2_A,7935_2,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1050966667,9013333333,3695733137,5327558339,558
7935_2_A,7935_2,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,29.04.2019,14.05.2019,119,134,1265,15,"4,08","0,27",0,9073651042,7564292188,1050966667,9013333333,3695733137,5327558339,558
7935_2_A,7935_2,Urban,c,arable field,c,c_c,259,2,10,178,9,48,9,0,4,5,14.05.2019,30.05.2019,134,150,142,16,"16,11","1,006875",0,1244711765,7990947304,1050966667,9013333333,3695733137,5327558339,558
7935_2_A,7935_2,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,30.05.2019,15.06.2019,150,166,158,16,"41,77","2,61",0,1883091422,7129809804,1050966667,9013333333,3695733137,5327558339,558
7935_2_A,7935_2,Urban,c,arable field,c,c_c,268,2,20,158,10,48,25,2,1,7,15.06.2019,03.07.2019,166,184,175,18,"86,9","4,83",0,2158073684,7122498684,1050966667,9013333333,3695733137,5327558339,558
7935_2_A,7935_2,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,03.07.2019,18.07.2019,184,199,1915,15,"75,51","5,034",0,1851370052,7076207292,1050966667,9013333333,3695733137,5327558339,558
